id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review,
11904332,"Inn at the Park, SD, CA, 2 Bedroom Dlx Queen #1",10981379,Jan,,Midtown,32.73852,-117.1599,Entire home/apt,317,1,0,,,48,0,0,,-1,
11904608,"Mission Valley, SD, CA, 1 Bedroom #1",10981379,Jan,,West University Heights,32.76181,-117.15963,Entire home/apt,196,1,0,,,48,80,0,,-1,
11904757,"Mission Valley, SD, CA, 1 Bedroom LD #1",10981379,Jan,,West University Heights,32.76181,-117.15963,Entire home/apt,196,1,0,,,48,75,0,,-1,
11904924,"Mission Valley, SD, CA, 2 Bedroom LD #1",10981379,Jan,,West University Heights,32.76181,-117.15963,Entire home/apt,272,1,0,,,48,76,0,,-1,
12679414,La Jolla House -  2 bed room/3baths,32859243,John,,La Jolla,32.83899,-117.27336,Entire home/apt,200,30,0,,,1,81,0,,-1,
12740295,"Inn at the Park, SD, CA, 1 Bedroom #1",10981379,Jan,,Midtown,32.73852,-117.1599,Entire home/apt,235,1,0,,,48,0,0,,-1,
12205817,San Diego Suburb Condo!,65636122,Cheryl,,Tierrasanta,32.83879,-117.0237,Private room,99,3,0,,,1,0,0,,-1,
13058899,Downtown Apartment Available During Comic Con,72319970,Gina,,Cortez Hill,32.72222,-117.16161,Entire home/apt,550,3,0,,,1,0,0,,-1,
12427392,Private home in the village,8656759,Diane,,La Jolla,32.82974,-117.27064,Entire home/apt,1500,4,0,,,1,359,0,,-1,
13077550,Bay Jewel - Top of the Hill,8716137,Blake,,Bay Park,32.78418,-117.18799,Private room,248,1,0,,,1,0,0,,-1,
13345315,"Private rm, sunny, lovely home (#A)",24114081,Kate,,North Clairemont,32.83663,-117.18072,Private room,69,1,0,,,7,334,0,,-1,
13786295,"2 BR house in Carmel Valley/Del Mar, San Diego CA",3171501,Oona,,Carmel Valley,32.94398,-117.21518,Entire home/apt,380,6,0,,,1,0,0,,-1,
13787020,Lovely Studio in La Jolla,20037273,Rick,,La Jolla,32.8145,-117.26256,Private room,125,1,0,,,1,106,0,,-1,
13913881,Beautiful Home for Comic-Con!,18423111,Matt,,Clairemont Mesa,32.8251,-117.18851,Entire home/apt,379,3,0,,,1,364,0,,-1,
13590231,Luxurious Condo With Breathtaking Sail Bay Views!,78504580,Susan,,Mission Bay,32.79065,-117.24283,Entire home/apt,232,30,0,,,3,60,0,,-1,
13598464,Tuscany Inspired Home on open space,78618642,Glenn,,Rancho Penasquitos,32.9905,-117.14061,Entire home/apt,675,4,0,,,1,0,0,,-1,
13638369,"30 Day Minimum-Oceanfront, High End, Heavenly 2/2!",35036833,Rachel,,Pacific Beach,32.79861,-117.25615,Entire home/apt,352,27,0,,,2,204,0,,-1,
14053658,Mission Valley Townhome,84302162,Jeremy,,Mission Valley,32.77523,-117.14649,Entire home/apt,315,4,0,,,1,0,0,,-1,
14116320,Modern La Jolla Escape,66115585,,,La Jolla,32.8322,-117.25315,Entire home/apt,1647,1,0,,,3,0,0,,-1,
14116330,Villa Portofino,66115585,,,La Jolla,32.84609,-117.26016,Entire home/apt,3049,1,0,,,3,0,0,,-1,
14116332,Forever Views,66115585,,,La Jolla,32.82401,-117.24479,Entire home/apt,1708,1,0,,,3,0,0,,-1,
14375903,Charming and spacius master suite.,88233897,Geraldo,,Loma Portal,32.75088,-117.21859,Private room,950,30,0,,,1,0,0,,-1,
15041992,San Diego Mission Valley 2 Bedroom Twin Condo,16913110,Nestlé,,West University Heights,32.7607,-117.15998,Entire home/apt,595,2,0,,,1,177,0,,-1,
14761149,Mid Mod Beach House,78504580,Susan,,Pacific Beach,32.80724,-117.24753,Entire home/apt,443,365,0,,,3,260,0,,-1,
14809720,"apartment in the heart of UTC, Pool bbq, jacuzzi",48638161,Axwell,,University City,32.86430762,-117.2236839,Entire home/apt,295,2,0,,,1,261,0,,-1,
15421080,COZY SAN DIEGO CONDO in the City,71419804,Laurna,,City Heights West,32.75502,-117.11625,Entire home/apt,99,3,0,,,1,0,0,,-1,
16175079,Carmel Valley Executive Home,9878622,Laura,,Carmel Valley,32.95147,-117.19997,Entire home/apt,1000,7,0,,,1,0,0,,-1,
16422567,Oliver Ave by the Bay,24329757,Shannon,,Pacific Beach,32.79606,-117.23203,Entire home/apt,150,30,0,,,1,275,0,,-1,
17237362,Carmel Valley Home with views and close to beach,72697,Ryan,,Carmel Valley,32.94924,-117.21475,Entire home/apt,400,21,0,,,1,143,0,,-1,
17333003,WorldMark San Diego - Balboa Park,91214395,Randi,,East Village,32.7184,-117.15344,Entire home/apt,229,2,0,,,3,348,0,,-1,
17333625,WorldMark San Diego  - Mission Valley,91214395,Randi,,West University Heights,32.76261,-117.16036,Entire home/apt,318,2,0,,,3,364,0,,-1,
17997114,Quiet studio on historic property in La Jolla,4362415,Bill,,La Jolla,32.84059,-117.27051,Entire home/apt,152,2,0,,,1,0,0,,-1,
18647880,A Historic San Diego Boutique-INN AT THE PARK,64646820,Michelle,,Midtown,32.73852,-117.1599,Private room,169,2,0,,,1,0,0,,-1,
18894678,Executive Furnished Condo In Golden Hill San Diego,130954997,Heather,,Balboa Park,32.71917,-117.13725,Entire home/apt,137,30,0,,,9,352,0,,-1,
19017420,Stunning Furnished Apt Next to Downtown San Diego!,130954997,Heather,,Balboa Park,32.71917,-117.13725,Entire home/apt,129,31,0,,,9,321,0,,-1,
19698524,"San Diego home with fenced yard, central location",41771504,Steve,,Normal Heights,32.75870846,-117.111723,Entire home/apt,120,30,0,,,1,311,0,,-1,
19768144,Bay View Condo,108169205,Celso,,Bay Park,32.79604,-117.19296,Entire home/apt,140,30,0,,,1,0,0,,-1,
19437218,1 private bedroom in 3bd/2bth in Central San Diego,2592135,Nikole,,West University Heights,32.7570984,-117.1403419,Private room,74,1,0,,,2,124,0,,-1,
19908762,Comic Con Ready! 1 Bedroom Apartment Downtown,140992138,Ryan,,East Village,32.71389,-117.15005,Entire home/apt,400,2,0,,,1,0,0,,-1,
19971829,Comic Con Pad to hang at. 1/1 apt. North Park,44398920,Nina,,North Hills,32.74222,-117.14447,Entire home/apt,470,2,0,,,1,0,0,,-1,
20732587,Luxurious Balboa Park Studio Hotel,100605868,Myka,,East Village,32.71856,-117.1533,Entire home/apt,146,2,0,,,15,61,0,,-1,
20209545,"Charming 1BR in University Heights, San Diego",131530623,Sean,,West University Heights,32.75866,-117.14851,Entire home/apt,95,90,0,,,1,260,0,,-1,
20461216,Lavish 1-bedroom Condo,10843706,Conor,,Carmel Valley,32.94327,-117.23291,Entire home/apt,187,31,0,,,1,283,0,,-1,
20502568,"La Jolla, California Summer Home",6328293,Jacob,,La Jolla,32.84932,-117.25565,Entire home/apt,650,90,0,,,1,291,0,,-1,
20537207,Gem,68898393,Shari,,Pacific Beach,32.80375134,-117.2395628,Entire home/apt,350,3,0,,,3,109,0,,-1,
20680403,"Inn at the Park, SD, CA, 1 Bedroom Deluxe #1",10981379,Jan,,Midtown,32.73852,-117.1599,Entire home/apt,249,1,0,,,48,0,0,,-1,
20680636,"Inn at the Park, SD, CA, 1 Bedroom D #2",10981379,Jan,,Midtown,32.73852,-117.1599,Entire home/apt,249,1,0,,,48,0,0,,-1,
20688378,"Inn at the Park, SD, CA, 2 Bedroom Deluxe D #2",10981379,Jan,,Midtown,32.73852,-117.1599,Entire home/apt,317,1,0,,,48,0,0,,-1,
20688659,"Inn at the Park, SD, CA, 2 Bedroom Deluxe Dbl #1",10981379,Jan,,Midtown,32.73852,-117.1599,Entire home/apt,317,1,0,,,48,0,0,,-1,
21151998,Gaslamp 1 BR Suite - Walk to Comic Con,3004228,Devorah,,Gaslamp Quarter,32.71487,-117.15989,Entire home/apt,799,4,0,,,3,0,0,,-1,
21516278,Private Room in Del Mar Highlands,127898578,Robin,,Del Mar Heights,32.95033,-117.24398,Private room,350,5,0,,,3,179,0,,-1,
21517452,San Diego Condo - 1bed/1bath - Mission Valley,100605868,Myka,,West University Heights,32.7625,-117.15879,Entire home/apt,159,2,0,,,15,77,0,,-1,
21528680,Mission Valley Condo - 2 bedroom Less Desirable,100605868,Myka,,West University Heights,32.76286,-117.16041,Entire home/apt,157,2,0,,,15,0,0,,-1,
21528817,Mission Valley Condo - 2bed/2bath Queen,100605868,Myka,,West University Heights,32.762,-117.16047,Entire home/apt,205,2,0,,,15,71,0,,-1,
21528997,Mission Valley Condo - 2bed/2bath Twin,100605868,Myka,,West University Heights,32.76259,-117.15879,Entire home/apt,205,2,0,,,15,77,0,,-1,
21539694,Inn at The Park - Studio King,100605868,Myka,,Midtown,32.73943,-117.16013,Entire home/apt,172,2,0,,,15,0,0,,-1,
21539839,Inn at The Park - Studio King,100605868,Myka,,Midtown,32.73756,-117.1596,Entire home/apt,172,2,0,,,15,0,0,,-1,
21553842,Zari's PRIVATE CONDO @ BEST BEACH IN THE WORLD!,35672112,Nick And Nikki,,La Jolla,32.83,-117.27735,Entire home/apt,400,28,0,,,9,364,0,,-1,
21885315,Brand New Luxury Ocean View Home Private & Serene,1660976,Colby & Stephanie,,La Jolla,32.82475,-117.26086,Entire home/apt,600,30,0,,,2,179,0,,-1,
21898446,Townhome in Pacific Beach,159773487,Kaitlyn,,Pacific Beach,32.79767,-117.24161,Private room,1250,30,0,,,1,0,0,,-1,
22308318,MODERN ONE BED Next to Blue Line,70082959,Shay,,Gaslamp Quarter,32.71032,-117.161,Entire home/apt,170,40,0,,,1,244,0,,-1,
22401852,Mission Valley Condo - 2bed/2bath Twin,100605868,Myka,,Mission Valley,32.77327,-117.14034,Entire home/apt,205,2,0,,,15,78,0,,-1,
22437812,Luxurious Inn at the Park Condo - Studio Queen,100605868,Myka,,Midtown,32.73888,-117.16088,Entire home/apt,172,2,0,,,15,0,0,,-1,
23074208,Oceanfront La Jolla Cove Seal Beach Condo,59507257,Rick & Lisa,,La Jolla,32.84634,-117.27804,Entire home/apt,489,14,0,,,1,256,0,,-1,
23327454,Enchanting Historical Private Room in OB,132133427,Anna,,Loma Portal,32.74692,-117.24245,Private room,120,5,0,,,1,0,0,,-1,
23337502,Scholar Condo 2-bed 2 bath,29131848,Sam,,Cortez Hill,32.72333693,-117.1570493,Entire home/apt,144,30,0,,,1,352,0,,-1,
23501316,Waterfall Room in an Enclosed Jungle,57472601,Kendal,,Loma Portal,32.73794,-117.23531,Private room,240,2,0,,,2,0,0,,-1,
23537032,Mission Valley Condo - 2bed/2bath Queen SN,100605868,Myka,,West University Heights,32.76264,-117.15923,Entire home/apt,205,2,0,,,15,0,0,,-1,
24327078,"La Jolla, CA. Deluxe condo",133802383,Mireille,,La Jolla Village,32.86759,-117.23377,Entire home/apt,390,90,0,,,1,0,0,,-1,
24393565,Luxury 2bed 2bath Close to Beach in La Jolla,184116758,Nancie,,La Jolla,32.81046,-117.26582,Entire home/apt,185,30,0,,,1,0,0,,-1,
24394424,"Jamaica Palms Penthouse, Sleeps 22 W/AC",64443919,San Diego Sunset,,Mission Bay,32.77257,-117.25111,Entire home/apt,900,3,0,,,27,89,0,,-1,
24426486,Comfortable Beachy Treasure #5,9624153,Dixie,,Pacific Beach,32.80116,-117.23111,Entire home/apt,240,30,0,,,42,223,0,,-1,
24432604,Comfortable Beachy Treasure #7,9624153,Dixie,,Pacific Beach,32.80116,-117.23111,Entire home/apt,190,30,0,,,42,297,0,,-1,
24585480,Furnished Bedroom for share,45578686,Rishat,,Normal Heights,32.7589,-117.11782,Private room,200,60,0,,,1,0,0,,-1,
24609297,Small bungalow with Pool in a Great Neighborhood,3531246,Nicole,,Ocean Beach,32.72853,-117.25281,Entire home/apt,873,3,0,,,2,78,0,,-1,
24874190,"***OCEANFRONT** La Jolla. Stunning Home, Location",25545141,Mark,,La Jolla,32.81479,-117.27333,Entire home/apt,1500,5,0,,,1,261,0,,-1,
24992919,"One Block from beach!!! Private 1 bedroom, 1 bath.",188942471,Joseph,,Ocean Beach,32.73481,-117.25393,Private room,155,15,0,,,1,0,0,,-1,
25631723,Condo in Historic Building - Downtown San Diego,47923550,Yarden,,Cortez Hill,32.72169,-117.15865,Entire home/apt,210,30,0,,,1,0,0,,-1,
25839954,SINGLE COZZY BEDROOM,87584452,Ariana,,West University Heights,32.76158,-117.13934,Private room,185,1,0,,,1,0,0,,-1,
26418241,Beach Cottage -  A La Jolla Gem!,198642240,Sheila,,La Jolla,32.85162,-117.2575,Entire home/apt,700,7,0,,,1,269,0,,-1,
26428578,Endless Summer.   Your Vacation Home away fr home,133942684,Jeanie,,El Cerritos,32.75819,-117.07139,Entire home/apt,250,2,0,,,2,26,0,,-1,
26450909,clean and cozy Room,198893512,Emanuele,,Little Italy,32.72167,-117.16859,Private room,300,1,0,,,1,0,0,,-1,
26063272,"College, Balboa Park and East Village Views",50526077,Dana & Becky,,Core,32.71712,-117.1645,Entire home/apt,115,30,0,,,24,5,0,,-1,
26571861,San Diego home with a view: Coastal-cozy-quiet,44513465,Slim,,Rancho Penasquitos,32.95868,-117.16314,Entire home/apt,360,30,0,,,3,347,0,,-1,
26913131,Spacious and confortabe Condo Loft,81770993,Ronnie,,Midtown,32.74197,-117.15971,Entire home/apt,350,3,0,,,1,0,0,,-1,
27108712,2BD Queen #1-Mission Valley San Diego-no clean fee,146323554,Jerry And LeeAnne,,West University Heights,32.76245,-117.1586,Entire home/apt,313,1,0,,,4,0,0,,-1,
27510611,"Older, Clean, 1 bedroom in San Diego, minutes away from downtown",201653892,Pamela,,Balboa Park,32.73956,-117.14001,Entire home/apt,139,1,0,,,1,0,0,,-1,
28162313,San Diego Condominium,188372773,Maryellen,,Gaslamp Quarter,32.71128,-117.16015,Entire home/apt,2300,26,0,,,1,0,0,,-1,
28183624,San Diego Apartment,6532123,Deborah,,Balboa Park,32.7188,-117.13613,Entire home/apt,175,365,0,,,5,365,0,,-1,
28424587,Be My Guests Near All Main Attractions,122980628,Quy,,West University Heights,32.76075,-117.1601,Entire home/apt,250,30,0,,,2,260,0,,-1,
28564795,San Diego Townhouse room with a view,215584975,Rick,,San Carlos,32.78911,-117.06121,Private room,125,3,0,,,1,0,0,,-1,
29611840,Pacific Beach View Condo,222897366,Jerome,,Pacific Beach,32.80412,-117.23373,Entire home/apt,175,30,0,,,1,260,0,,-1,
30693399,"Inn at the Park, SD, CA, 2 Bedroom Deluxe D #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,317,1,0,,,48,0,0,,-1,
30693448,"Inn at the Park, SD, CA, Studio K #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,202,1,0,,,48,5,0,,-1,
30693458,"Inn at the Park, SD, CA, Studio Q #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,202,1,0,,,48,4,0,,-1,
30693461,"Inn at the Park, SD, CA, Studio S #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,202,1,0,,,48,5,0,,-1,
30698289,Love Shack,108747929,Bill,,La Jolla,32.8285,-117.27752,Entire home/apt,899,2,0,,,2,0,0,,-1,
30931989,Beautiful House in University City,87097041,Viv,,University City,32.84865,-117.21226,Entire home/apt,107,28,0,,,1,174,0,,-1,
30155935,House Just up the hill from Snapdragon stadium!,104726501,Michael,,Serra Mesa,32.80233217,-117.1239622,Entire home/apt,352,3,0,,,1,365,0,,-1,
30312528,"San Diego, CA, Balboa Park, 1 Bedroom Z #1",10981379,Jan,,East Village,32.71912,-117.1541,Entire home/apt,223,1,0,,,48,46,0,,-1,
30313837,"San Diego, CA, Balboa Park, Studio S #1",10981379,Jan,,East Village,32.71912,-117.1541,Entire home/apt,186,1,0,,,48,83,0,,-1,
30348709,Little space for little people,227873215,David,,Midtown,32.75115,-117.14929,Shared room,102,1,0,,,1,0,0,,-1,
31445794,55+ Resort living with an abundance of amenities.,48820996,Chris,,Rancho Bernadino,33.0341,-117.0587,Entire home/apt,130,31,0,,,1,199,0,,-1,
30564286,"Mission Valley, SD, CA, 1 Bedroom Z #1",10981379,Jan,,West University Heights,32.76174,-117.15948,Entire home/apt,196,1,0,,,48,79,0,,-1,
30564291,"Mission Valley, SD, CA, 1 Bedroom L #1",10981379,Jan,,West University Heights,32.76174,-117.15948,Entire home/apt,196,1,0,,,48,76,0,,-1,
30564294,"Mission Valley, SD, CA, 1 Bedroom S #1",10981379,Jan,,West University Heights,32.76174,-117.15948,Entire home/apt,197,1,0,,,48,77,0,,-1,
30564300,"Mission Valley, SD, CA, 2 Bedroom 1.5 Z #1",10981379,Jan,,West University Heights,32.76174,-117.15948,Entire home/apt,272,1,0,,,48,34,0,,-1,
30564311,"Mission Valley, SD, CA, 2 Bedroom Q #1",10981379,Jan,,West University Heights,32.76174,-117.15948,Entire home/apt,272,1,0,,,48,75,0,,-1,
30564315,"Mission Valley, SD, CA, 2 Bedroom QS #1",10981379,Jan,,West University Heights,32.76174,-117.15948,Entire home/apt,272,1,0,,,48,67,0,,-1,
30693098,"Inn at the Park, SD, CA, 1 Bedroom Z #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,235,1,0,,,48,0,0,,-1,
30693249,"Inn at the Park, SD, CA, 1 Bedroom D #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,249,1,0,,,48,0,0,,-1,
30693328,"Inn at the Park, SD, CA, 2 Bedroom Z #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,281,1,0,,,48,0,0,,-1,
30693368,"Inn at the Park, SD, CA, 2 Bedroom Deluxe Q #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,317,1,0,,,48,0,0,,-1,
32672279,Private Bedroom w bathroom monthly discount!,131128340,Kellie&Marty,,Mira Mesa,32.90188,-117.11976,Private room,100,7,0,,,5,321,0,,-1,
31917256,"Inn at the Park, SD, CA, Studio K #2",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,202,1,0,,,48,5,0,,-1,
31917270,"Inn at the Park, SD, CA, Studio SN #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,202,1,0,,,48,4,0,,-1,
32716804,Ocean View La Jolla Cove Beauty,40612989,Cyndee,,La Jolla,32.84971,-117.27396,Entire home/apt,167,90,0,,,2,0,0,,-1,
32049824,Downtown  2 story Jewel!,236394526,Jen,,Core,32.71852,-117.15873,Private room,189,2,0,,,1,0,0,,-1,
32763686,Home Theater/ Gaming Condo,246277705,Luis,,Bay Terrace,32.67476,-117.03922,Entire home/apt,300,2,0,,,1,0,0,,-1,
32087614,Be My Guests & Live It Up in the Heart of Downtown,122980628,Quy,,Marina,32.70892,-117.16266,Entire home/apt,127,30,0,,,2,0,0,,-1,
33036535,Downtown East village  with beautiful view,149741233,Miranda,,East Village,32.71023,-117.1571,Entire home/apt,275,2,0,,,2,48,0,,-1,
33716200,La Jolla Beaches / UCSD / UTC shopping!,229250762,Emily And Phillipe,,University City,32.84856,-117.20374,Private room,130,1,0,,,3,364,0,,-1,
33159143,"PRIVATE ROOM, SAFE NEIGHBORHOOD IN SCRIPPS RANCH",249661563,Robert,,Scripps Ranch,32.91659,-117.0762,Private room,200,60,0,,,1,0,0,,-1,
33168889,Light and Brigt 3 BedroomTownhouse in LaJolla/UCSD,102607334,Ronit,,La Jolla Village,32.85709,-117.23278,Entire home/apt,500,30,0,,,2,358,0,,-1,
33854735,"2 rooms in Del Mar Highlands area, Carmel Valley",93217648,Diane,,Carmel Valley,32.95041,-117.22431,Private room,100,30,0,,,4,260,0,,-1,
33220557,5015CM - CAPE MAY TOWERS,2772383,San Diego,,Ocean Beach,32.75042,-117.25049,Entire home/apt,25,30,0,,,28,9,0,,-1,
33222532,European Flavor in La Jolla Village,215239150,Michael,,La Jolla,32.84662,-117.27188,Entire home/apt,400,7,0,,,1,0,0,,-1,
33873982,Super clean and comfortable 1 bd 1 private bath,110185428,Grace,,Bay Park,32.79403,-117.19233,Private room,150,30,0,,,1,0,0,,-1,
33290349,Handicap Accessible One-Bedroom Condo - Sleeps 4,10595328,Fred,,West University Heights,32.76091,-117.16032,Entire home/apt,152,1,0,,,6,70,0,,-1,
33941340,"Good Times Ahead, Delivery and Pick up Included",97311044,Robert,,Mission Bay,32.79899,-117.21535,Entire home/apt,1250,2,0,,,1,362,0,,-1,
33398599,Grey-hub,248118699,Ayoub,,Eastlake Trails,32.63524,-116.94882,Private room,350,30,0,,,1,0,0,,-1,
33467501,"San Diego, CA, Balboa Park, Studio SN #1",10981379,Jan,,East Village,32.71925,-117.15406,Entire home/apt,186,1,0,,,48,83,0,,-1,
33467510,"San Diego, CA, Balboa Park, Studio LD #1",10981379,Jan,,East Village,32.71912,-117.1541,Entire home/apt,186,1,0,,,48,86,0,,-1,
34277850,"Stunning ocean views in La Jolla, CA-4 bed/3 bath",75400923,David,,La Jolla,32.81642,-117.26152,Entire home/apt,950,14,0,,,1,180,0,,-1,
34816049,"Expansive Bay Views With Pool, Hot Tub & Gym !!!",22012010,Edgar,,Mission Bay,32.79059,-117.24196,Entire home/apt,250,30,0,,,37,23,0,,-1,
34371951,Quiet Heaven,237608553,Martha And Mark,,Alta Vista,32.69611,-117.05491,Private room,180,2,0,,,1,0,0,,-1,
34598672,La Jolla Village apartment,260656590,La Jolla Living,,La Jolla,32.845497,-117.274414,Entire home/apt,400,90,0,,,1,358,0,,-1,
34619830,1986 VW Vanagon Campervan,1801542,Chris,,North Hills,32.7465,-117.13994,Entire home/apt,139,1,0,,,1,0,0,,-1,
34718590,San Diego is a destination for your short home.,163517450,Femie,,Paradise Hills,32.67963,-117.05301,Private room,103,5,0,,,1,0,0,,-1,
35351267,Birthday Special with no cleaning fee!!,133243531,Sophie,,Old Town,32.75088,-117.16883,Entire home/apt,1905,1,0,,,5,135,0,,-1,
35379842,Comic Con 2019 this is your place!! Gaslamp SD!,207355262,Ryan,,Marina,32.70999,-117.16279,Entire home/apt,900,4,0,,,1,0,0,,-1,
35281110,Pacific Beach Peach,50526077,Dana & Becky,,Pacific Beach,32.79567,-117.25192,Entire home/apt,131,30,0,,,24,112,0,,-1,
35286854,Unique Modern 2 Bedroom House - walk to Comic Con,135737957,Wendi,,Grant Hill,32.71101,-117.14735,Entire home/apt,590,4,0,,,1,0,0,,-1,
35460676,Zen spot: private and clean,39185838,Jai,,Mira Mesa,32.91785,-117.13927,Private room,239,7,0,,,2,0,0,,-1,
35291622,Room for rent,265712859,Frank,,Mission Bay,32.57583,-117.06536,Private room,950,14,0,,,1,0,0,,-1,
35887755,"San Diego, great place to stay! Comic con week.",216648521,David,,East Village,32.71872,-117.15319,Shared room,475,3,0,,,2,0,0,,-1,
35928126,Humphrey's Half Moon Inn & Suites - Hotel,266041351,VacayHome,,Midtown District,32.71947,-117.22538,Private room,175,2,0,,,1,13,0,,-1,
35951799,Hidden Jewel,108747929,Bill,,La Jolla,32.82832,-117.27789,Entire home/apt,1186,1,0,,,2,364,0,,-1,
35648361,Charming and cozy cottage in great location of SD,51616980,Tracy,,Normal Heights,32.75744,-117.1206,Entire home/apt,700,2,0,,,1,103,0,,-1,
36107781,Beautiful New Resort Home. Many Amazing Features,15277609,Kevin,,Rancho Penasquitos,32.96334,-117.16654,Entire home/apt,1500,3,0,,,5,0,0,,-1,
36151413,Margaritas & Sunsets,35672112,Nick And Nikki,,La Jolla,32.82761,-117.27638,Entire home/apt,1215,99,0,,,9,89,0,,-1,
35772813,Welcoming Artist Home (Entire Home),176611788,Joyce,,Balboa Park,32.72971,-117.14218,Private room,800,2,0,,,2,0,0,,-1,
36202295,"Hotel Z, Z King Mobility Accessible w/Tub",270119516,Hotel Z,,East Village,32.71078,-117.15894,Private room,100,1,0,,,13,169,0,,-1,
35803732,"Porto Vista Hotel, King Premium Junior Suite",268170709,Porto Vista,,Park West,32.72677,-117.16586,Private room,377,3,0,,,4,300,0,,-1,
36211130,"Hotel Z, Z Two Queen Mobility Accessible w/Tub",270119516,Hotel Z,,Park West,32.72697,-117.16471,Private room,164,1,0,,,13,200,0,,-1,
36231274,A room with a zoo,122041980,Julie,,Balboa Park,32.7392,-117.1482,Private room,500,30,0,,,1,0,0,,-1,
35833082,"MooreComforts In San Diego, CA",6532123,Deborah,,Balboa Park,32.71855,-117.13819,Entire home/apt,175,365,0,,,5,179,0,,-1,
35834810,One Bedroom apartment in Downtown San Diego,152409628,Kaitlyn,,East Village,32.71181,-117.15879,Entire home/apt,600,20,0,,,1,0,0,,-1,
36281470,Beautiful corner unit 2bd/2b Unit East Village SD,130954997,Heather,,East Village,32.70921,-117.15433,Entire home/apt,175,31,0,,,9,95,0,,-1,
36429526,Little Italy Loft spacious condo/apartment style,148023117,Emi,,Little Italy,32.72631,-117.17071,Entire home/apt,350,29,0,,,1,364,0,,-1,
36398690,room with sea view,147024043,Cory,,Loma Portal,32.73842,-117.23226,Private room,380,1,0,,,1,0,0,,-1,
36909669,Mermaid's Hideaway!  South Mission Beach!,277406024,Sharon,,Mission Bay,32.76681,-117.25181,Entire home/apt,675,7,0,,,1,263,0,,-1,
36571309,Spacious 2 Bed / 2 Bath in the heart of Downtown,274922473,Rodrigo,,East Village,32.70932,-117.15494,Entire home/apt,900,4,0,,,1,0,0,,-1,
36588067,Tranquil Ocean Beach Cottage on the Hill,271336383,Geoff,,Loma Portal,32.74212,-117.24096,Entire home/apt,250,7,0,,,1,359,0,,-1,
37091272,excellent modern Otay ranch,61165609,José Antonio,,Otay Ranch,32.62709,-116.95087,Entire home/apt,250,30,0,,,2,46,0,,-1,
37111329,Pacific Terrace- Pacific Sunset Suite-Amazing View,278993097,Pacific Terrace Hotel,,Mission Bay,32.79156,-117.2333,Private room,399,1,0,,,3,0,0,,-1,
36738569,A++ Private Getaway,254447179,Gabriel,,Midtown,32.74791,-117.1524,Private room,840,1,0,,,15,180,0,,-1,
36769320,The Ultimate Tuna Experience!,73038950,Màtt,,Midtown District,32.71162,-117.22995,Private room,1850,2,0,,,1,0,0,,-1,
37153023,Dauntless 43' Sailing Boat,341826,Kathryn,,Midtown District,32.71833,-117.22093,Entire home/apt,320,2,0,,,1,87,0,,-1,
36800470,"Dana on Mission Bay, Queen Room 1 mile to SeaWorld",276596138,The Dana,,Mission Bay,32.7677,-117.23793,Private room,199,1,0,,,4,0,0,,-1,
36801970,Luxury Living with Skyline Views,276621863,Ryan,,East Village,32.7109,-117.15173,Entire home/apt,375,2,0,,,1,0,0,,-1,
36804369,Beautiful Home & Bedroom,276638977,Patti,,Rancho Bernadino,33.02758,-117.05851,Private room,120,2,0,,,2,178,0,,-1,
36836837,Private entrance granny flat,224174142,Susan,,Paradise Hills,32.66974,-117.04614,Entire home/apt,80,2,0,,,1,0,0,,-1,
37501728,"Central Mira Mesa 2/2, Travelers and Military Disc",131128340,Kellie&Marty,,Mira Mesa,32.90271,-117.14654,Entire home/apt,201,7,0,,,5,299,0,,-1,
37685049,FABULOUS PRIVATE CARMEL VALLEY DEL MAR LUXURY HOME,78504580,Susan,,Carmel Valley,32.952011,-117.222069,Entire home/apt,255,30,0,,,3,177,0,,-1,
37733991,Nautilus family seaside getaway,12287160,Jess,,Mission Bay,32.78348,-117.25378,Entire home/apt,500,3,0,,,1,202,0,,-1,
37779446,Exquisite Carmel Valley townhome,211009652,Zoe,,Carmel Valley,32.96226,-117.18603,Entire home/apt,265,31,0,,,16,270,0,,-1,
38399809,Carmel Valley Oasis,290924550,Alicia,,Rancho Penasquitos,32.97245,-117.16435,Private room,500,1,0,,,2,0,0,,-1,
37945599,Private room in lovely home,104179874,Amber,,Rancho Bernadino,33.03293,-117.09276,Private room,89,1,0,,,1,0,0,,-1,
38071112,"Family style, country feel, near beaches and all!",115438970,Julie,,Bay Park,32.8078,-117.19607,Entire home/apt,200,5,0,,,1,245,0,,-1,
